experiment_col,experiment_label,backend,method,model,save_path,kernel_id,kernel_name,kernel_type,cohort,precision_io_cheat,best_depth,best_speedup,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,21,21_Sigmoid,activation,sample19,False,0,1.0,1.0,1.0,1.0,1.0,0.9689,0.9649,0.961,0.9649,0.959,0.961,0.961
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,22,22_Tanh,activation,sample19,False,0,1.0,1.0,1.0,0.9936,0.9957,0.9936,0.9957,1.0,0.9689,0.963,0.963,0.961
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,33,33_BatchNorm,norm,sample19,False,7,1.313,1.0709,1.0786,1.0786,1.0786,1.0786,1.0786,1.1022,1.313,1.0786,1.0863,1.0863
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,40,40_LayerNorm,norm,sample19,False,9,7.3298,2.2311,5.6509,5.8947,5.3333,5.4369,5.4369,4.7458,4.9123,5.5446,7.3298,7.3298
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,9,1.0708,0.8603,0.9596,0.853,0.8248,0.8458,0.8754,0.8832,0.8911,0.8678,1.0708,1.0697
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,10,1.1434,0.205,0.5752,0.5729,0.5845,0.6916,0.7034,0.8804,0.8017,1.0954,1.063,1.1434
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,3,1.0407,0.8595,0.8308,0.8378,1.0407,1.0407,0.8172,0.824,0.824,0.824,0.9064,0.8982
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,3,0.8918,0.1395,0.4892,0.5978,0.8918,0.6749,0.7102,0.6415,0.5171,0.4548,0.614,0.5726
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,9,0.4796,0.1696,0.2849,0.2986,0.2677,0.3011,0.3442,0.3272,0.1818,0.4398,0.4796,0.4173
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,0.3098,0.3098,,,,,,,,,,
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,7,1.903,0.1666,0.3548,1.6526,1.6791,1.858,1.8525,1.6103,1.903,1.8363,1.8309,1.8363
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,5,1.9554,0.072,1.1649,1.3273,1.3273,1.752,1.9554,1.752,1.6222,1.2235,1.3602,1.3687
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,0,0.1105,0.1105,,,,,,,,,,
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,10,13.5176,2.9335,2.2049,3.4008,1.9493,3.8048,4.6459,5.3267,5.7849,8.2515,10.6746,13.5176
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,9,0.4325,0.2075,0.3187,0.3249,0.3313,0.3433,0.3639,0.3381,0.3895,0.3784,0.4325,0.3988
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.3516,1.3516,,,,,,,,,,
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,88,88_MinGPTNewGelu,activation,sample19,False,2,8.902,8.8721,8.8571,8.902,8.8571,8.887,8.8721,8.7833,8.8423,8.7687,8.7833,8.8721
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,99,99_TripletMarginLoss,loss,sample19,False,0,4.1246,4.1246,3.1591,3.1236,3.1236,3.1306,3.1096,2.9638,2.8601,2.9828,3.0087,3.0349
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,102,102_ScaledDotProductAttention,attention,sample19,False,4,0.8822,0.0286,0.4472,0.5096,0.7468,0.8822,0.8769,0.8769,0.6186,0.5899,0.8614,0.8563
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,103,103_Conv2D_SquareKernel11,conv,sample19,False,1,1.5789,1.4373,1.5789,1.2303,1.1712,1.1359,1.0541,1.0446,1.0,1.3433,1.2074,1.4234
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,105,105_LayerNorm_BigMean,norm,new8,False,5,5.283,1.5054,1.5259,4.7458,4.9123,4.9123,5.283,4.8696,5.045,5.0,5.0909,5.0909
CUDA/start/K,CUDA · Profiling from start · Kimi K3,CUDA,Profiling from start,Kimi K3,cuda/level1-profiled-from-start,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,10,3.05,0.5728,1.0083,1.0167,3.0123,3.0123,3.0424,3.0049,3.0123,3.0198,3.0198,3.05
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,1,1_Square_matrix_multiplication_,matmul,sample19,False,5,0.8754,0.639,0.7785,0.7987,0.7885,0.7987,0.8754,0.8311,0.8512,0.8512,0.8542,0.8693
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,3,0.9978,0.9967,0.9967,0.9945,0.9978,0.9901,0.9868,0.9978,0.9868,0.9901,0.9868,0.9793
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,5,0.6314,0.1646,0.2976,0.3578,0.3508,0.3485,0.6314,0.5331,0.5296,0.46,0.516,0.5144
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,10,1.1423,0.5675,0.4015,0.1687,1.0957,1.0957,0.5124,0.4638,1.1326,1.1326,1.1326,1.1423
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,4,3.3473,0.6761,2.6172,3.1414,3.1496,3.3473,2.7088,2.4922,2.8005,2.7242,2.6549,2.9851
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,21,21_Sigmoid,activation,sample19,False,2,0.9915,0.9894,0.9894,0.9915,0.9915,0.9915,0.9873,0.9873,0.9873,0.9894,0.9853,0.9873
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,22,22_Tanh,activation,sample19,False,4,1.0,0.9957,0.9957,0.9957,0.9957,1.0,0.9936,0.9811,0.9811,0.9811,0.9811,0.9811
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,33,33_BatchNorm,norm,sample19,False,6,1.0863,0.4809,0.4809,0.9679,0.9618,0.9618,1.0786,1.0863,1.0863,1.0786,1.0786,1.0786
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,40,40_LayerNorm,norm,sample19,False,7,5.9595,0.6331,3.2312,4.819,4.9911,5.8595,4.9911,5.878,5.9595,5.9279,5.9531,5.9531
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,6,0.8746,0.8595,0.867,0.8595,0.867,0.867,0.867,0.8746,0.867,0.8746,0.867,0.867
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,8,0.2943,0.2007,0.1597,0.1773,0.2223,0.2206,0.2109,0.2079,0.2125,0.2943,0.2833,0.2449
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,10,0.9327,0.8603,0.8603,0.8458,0.8603,0.8678,0.8678,0.8832,0.8678,0.8678,0.8911,0.9327
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,10,0.8967,0.1781,0.1528,0.1671,0.1894,0.4277,0.4559,0.5861,0.6658,0.6609,0.7231,0.8967
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,8,0.2437,0.0426,0.0663,0.0741,0.0613,0.0602,0.0774,0.1161,0.1985,0.2437,0.2393,0.2426
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,1,0.3526,0.3511,0.3526,0.211,0.0556,0.0635,0.0543,0.0565,0.0333,0.1375,0.1387,0.0938
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,8,0.4707,0.231,0.1754,0.1729,0.2608,0.3987,0.4317,0.4317,0.4603,0.4707,0.4569,0.4603
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,6,0.2009,0.0721,0.0804,0.0882,0.0879,0.0879,0.0753,0.2009,0.1669,0.1656,0.1656,0.1682
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,8,0.4845,0.1344,0.1483,0.1284,0.1442,0.1442,0.1365,0.1365,0.1467,0.4845,0.1489,0.1365
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,4,8.3648,2.9821,3.24,0.9366,3.7307,8.3648,6.3484,7.2283,8.2353,8.1346,5.0284,0.0633
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,8,0.3803,0.0621,0.08,0.129,0.0886,0.1516,0.0975,0.1705,0.258,0.3803,0.258,0.2464
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,1,0.9771,0.9716,0.9771,0.9771,0.9716,0.9661,0.9661,0.9716,0.9716,0.9607,0.9716,0.9607
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,88,88_MinGPTNewGelu,activation,sample19,False,4,8.8552,8.8403,8.8403,8.623,8.8403,8.8552,8.8255,8.8552,8.8552,8.8403,8.623,8.6513
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,99,99_TripletMarginLoss,loss,sample19,False,0,4.1003,4.1003,4.1003,4.1003,4.1003,4.1003,4.1003,4.1003,3.1377,3.1591,3.1306,3.1306
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,102,102_ScaledDotProductAttention,attention,sample19,False,1,0.0373,0.0347,0.0373,0.0196,0.007,0.0072,0.0071,0.0238,0.0271,0.0264,0.0266,0.0259
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,103,103_Conv2D_SquareKernel11,conv,sample19,False,10,0.2538,0.2068,0.1574,0.2003,0.2057,0.2094,0.2125,0.2042,0.0959,0.0951,0.0475,0.2538
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,105,105_LayerNorm_BigMean,norm,new8,False,2,5.3558,1.2805,5.3048,5.3558,5.1574,5.1574,4.9292,4.9732,4.2197,4.456,4.6807,4.5656
CUDA/start/S,CUDA · Profiling from start · Sonnet 5,CUDA,Profiling from start,Sonnet 5,cuda/level1-profiled-from-start-sonnet5,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,6,2.9216,0.6796,0.6029,2.7093,2.5205,2.6915,2.7273,2.9216,2.9147,1.3197,1.3169,2.617
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,1,1_Square_matrix_multiplication_,matmul,sample19,False,9,0.8459,0.6222,0.6658,0.6676,0.7373,0.7373,0.7816,0.7942,0.8072,0.7968,0.8459,0.1004
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,8,1.0,0.9945,0.9912,0.9804,0.9868,0.9912,0.9815,0.9901,0.9901,1.0,1.0,0.9945
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,6,0.5349,0.0649,0.0608,0.2547,0.4497,0.4626,0.3618,0.5349,0.482,0.288,0.2965,0.3985
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,6,1.1818,0.4333,1.1689,1.1663,1.174,1.174,1.174,1.1818,1.1818,1.1766,0.1725,1.1818
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,6,3.6797,0.7143,3.6119,3.46,3.3509,3.5515,3.4182,3.6797,0.6328,0.5717,0.6057,0.6375
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,21,21_Sigmoid,activation,sample19,False,2,0.9894,0.9873,0.9873,0.9894,0.9832,0.9873,0.9853,0.961,0.9669,0.9649,0.963,0.9669
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,22,22_Tanh,activation,sample19,False,7,1.0,0.9873,0.9873,0.9873,0.9853,0.9873,0.9873,0.9979,1.0,0.9649,0.963,0.9649
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,33,33_BatchNorm,norm,sample19,False,2,1.0709,0.3226,0.9934,1.0709,1.0709,1.0634,1.0634,1.0634,1.0559,1.0634,1.0709,1.0709
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,40,40_LayerNorm,norm,sample19,False,6,5.8712,3.2647,5.1481,5.7977,5.822,5.7977,5.822,5.8712,5.7216,5.8712,5.6061,5.3462
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,9,1.0968,0.8595,0.8595,0.8746,0.9775,0.997,0.8449,0.867,1.0595,1.0652,1.0968,1.0896
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,10,0.4626,0.4208,0.1493,0.0365,0.1679,0.1688,0.0834,0.139,0.4238,0.4329,0.3367,0.4626
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,5,0.8982,0.8595,0.8746,0.867,0.8746,0.8746,0.8982,0.8521,0.867,0.8521,0.8746,0.8521
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,4,0.6178,0.1534,0.321,0.5253,0.5567,0.6178,0.6013,0.6027,0.5433,0.5202,0.5263,0.5613
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,6,0.0779,0.0419,0.0658,0.0667,0.0679,0.0702,0.0741,0.0779,0.0774,0.0768,0.0768,0.0768
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,1.1957,1.1957,0.0897,0.2236,0.1187,0.1071,0.203,0.2124,0.4459,0.4459,0.3864,0.3855
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,5,0.4709,0.1661,0.2465,0.2328,0.2586,0.4179,0.4709,0.1478,0.1499,0.1589,0.1618,0.1532
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,1,0.0423,0.0418,0.0423,0.0324,0.0301,0.0301,0.0378,0.0336,0.0337,0.0274,0.0386,0.0343
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,1,0.0665,0.062,0.0665,0.005,0.0067,0.041,0.049,0.0418,0.0571,0.0418,0.0571,0.0621
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,9,3.2759,2.9392,2.062,2.8208,2.9295,2.6337,2.9955,2.5577,2.7941,2.8118,3.2759,2.8819
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,10,0.4118,0.065,0.0807,0.1285,0.1131,0.1318,0.3203,0.3282,0.2188,0.255,0.26,0.4118
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.437,1.437,0.9293,0.9293,0.9096,1.2214,1.2042,1.2042,1.2302,1.2667,1.2667,1.2302
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,88,88_MinGPTNewGelu,activation,sample19,False,0,8.8702,8.8702,8.8552,8.8255,8.6799,8.6656,8.6799,8.6942,8.6942,8.6656,8.6656,8.5948
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,99,99_TripletMarginLoss,loss,sample19,False,3,4.1124,4.1003,4.1003,4.1003,4.1124,4.1124,4.1003,4.0882,4.0762,4.1003,4.1003,4.0882
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,102,102_ScaledDotProductAttention,attention,sample19,False,4,0.0674,0.0205,0.0408,0.0654,0.0637,0.0674,0.0096,0.0127,0.0358,0.0127,0.0527,0.0618
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,103,103_Conv2D_SquareKernel11,conv,sample19,False,9,0.2387,0.2049,0.1411,0.0468,0.0758,0.0211,0.0604,0.0773,0.0975,0.0768,0.2387,0.1027
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,105,105_LayerNorm_BigMean,norm,new8,False,3,4.9204,0.5505,0.9737,0.9789,4.9204,4.9204,4.9204,4.2769,4.3101,4.3101,4.3101,4.3101
CUDA/delay/S,CUDA · Delayed profiling · Sonnet 5,CUDA,Delayed profiling,Sonnet 5,cuda/level1-profiled-sonnet5,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,10,1.8856,0.7974,0.5922,0.7219,0.2805,0.6131,1.0339,1.1731,1.1402,1.3616,1.6267,1.8856
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,1,1_Square_matrix_multiplication_,matmul,sample19,False,0,0.4696,0.4696,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,6,0.9978,0.9934,0.9923,0.9934,0.9912,0.9912,0.9956,0.9978,0.9956,0.9967,0.9978,0.9978
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,2,1.1663,0.4442,0.4635,1.1663,1.1638,1.1663,1.1612,1.1638,1.1587,1.1663,0.3948,0.8667
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,21,21_Sigmoid,activation,sample19,False,0,1.0021,1.0021,0.9979,0.9979,0.9979,0.9979,0.9979,0.9979,1.0,0.9979,0.9979,0.9979
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,22,22_Tanh,activation,sample19,False,0,0.9894,0.9894,0.9811,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,33,33_BatchNorm,norm,sample19,False,0,0.2838,0.2838,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,40,40_LayerNorm,norm,sample19,False,0,2.2764,2.2764,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,0,0.8678,0.8678,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,0,0.7669,0.7669,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,0,0.0898,0.0898,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,10,0.4008,0.1615,0.1733,0.1713,0.1688,0.1688,0.3918,0.3918,0.3903,0.3918,0.3918,0.4008
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,0.7604,0.7604,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,0,0.1409,0.1409,,,,,,,,,,
CuTe→PTX/nopf/S,CuTe→PTX · No profiling · Sonnet 5,CuTe→PTX,No profiling,Sonnet 5,cute-ptx/level1-nopf-sonnet5,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,0,0.1358,0.1358,,,,,,,,,,
